Temp_CO	feature_exp_mean_mp,feature_ele_Li,feature_avg_dgf_300K,feature_ele_Mo,feature_avg_p_h_300K,feature_text_is_sintered,feature_ele_Ba,feature_ele_Sr,feature_ele_V,feature_ele_Na,feature_thermo_first_ddf,feature_ele_Bi,feature_thermo_total_ddf,feature_ele_Al,feature_ele_Rb,feature_ele_Si,feature_ele_W,feature_ele_N,feature_ele_Ga,feature_ele_Ce,feature_ele_Te,feature_ele_Sn,feature_text_is_ball_milling,feature_ele_Br,feature_ele_Nb,feature_ele_K,feature_ele_Yb,feature_ele_Cs,feature_ele_Tl,feature_ele_Hf,feature_ele_S,feature_ele_Er,feature_diff_p_h_300K,feature_ele_Ni,feature_ele_Ru,feature_ele_Ho,feature_ele_C,feature_ele_Dy
Temp_OO	feature_exp_mean_mp,feature_exp_max_mp,feature_avg_dgf_300K,feature_avg_p_h_300K,feature_max_dgf_300K,feature_max_p_h_300K,feature_text_is_sintered,feature_ele_Mo,feature_min_p_h_300K,feature_ele_Bi,feature_ele_Te,feature_ele_Li,feature_ele_Si,feature_ele_Na,feature_ele_V,feature_ele_Ce,feature_ele_Ga,feature_ele_Fe,feature_ele_Ta,feature_ele_Ti,feature_ele_N,feature_ele_Cd,feature_ele_Ru,feature_ele_Cu,feature_thermo_1573_15_total_df,feature_thermo_1173_15_last_df,feature_ele_F,feature_ele_Zn,feature_ele_Sn,feature_thermo_1273_15_last_df,feature_thermo_1073_15_first_df_frac,feature_thermo_1073_15_total_df,feature_text_is_multi_heating,feature_ele_Dy,feature_thermo_1073_15_last_df_frac,feature_ele_In,feature_thermo_1173_15_last_df_frac,feature_ele_Sm,feature_thermo_1273_15_last_df_frac,feature_ele_Ca,feature_thermo_1473_15_first_df_frac
Time_CO	feature_text_is_polycrystal,feature_ele_Si,feature_text_is_phosphors,feature_text_is_ball_milling,feature_text_is_PVA,feature_text_is_binder,feature_text_is_multi_heating,feature_ele_Ru,feature_ele_Mn,feature_ele_Rb,feature_ele_In,feature_text_is_ground,feature_text_is_sintered,feature_ele_Ti,feature_ele_Cd,feature_ele_Al,feature_ele_Hf,feature_ele_Sr,feature_ele_Cs,feature_ele_Pd,feature_ele_B,feature_ele_Cr,feature_ele_W,feature_ele_Ni,feature_ele_Cu,feature_ele_Ba,feature_ele_Co,feature_ele_Yb,feature_ele_Ce,feature_ele_F,feature_ele_Nb
Time_OO	feature_text_is_regrinding,feature_text_is_phosphors,feature_text_is_polycrystal,feature_text_is_binder,feature_text_is_sintered,feature_text_is_ground,feature_text_is_distilled,feature_ele_Th,feature_ele_Hf,feature_text_is_ball_milling,feature_ele_Pb,feature_text_is_wet,feature_ele_Te,feature_ele_Ba,feature_ele_Ho,feature_ele_Bi,feature_ele_Lu,feature_thermo_1573_15_first_df,feature_ele_Er,feature_ele_Ti,feature_ele_Tm,feature_ele_Pr,feature_ele_K,feature_ele_Ag,feature_text_is_multi_heating,feature_exp_div_mp,feature_thermo_1173_15_last_df,feature_ele_As,feature_ele_Sn,feature_ele_Li,feature_ele_Zr
