,Train,Valid
0,0.644901691401219,0.34426369009857416
1,0.7523235298112474,0.4253006269909355
2,0.8121714367579251,0.4529610737313333
3,0.8251576866867537,0.4662116838338549
4,0.8440310112219962,0.48998799082978717
5,0.8440439855404418,0.48997984988414867
6,0.8531743963603737,0.5038883684809786
7,0.8558653683213739,0.5106816648548592
8,0.8590759250147728,0.5244531297243173
9,0.8604968317407158,0.5233721881661408
10,0.8595743091589957,0.5202682058235829
11,0.8604545189939945,0.530853051694425
12,0.8583310088104354,0.5442602559581109
13,0.8585111622778632,0.5446534730185201
14,0.8575005812240686,0.5430710518413818
15,0.8570254490949925,0.5446756991263638
16,0.8578721716494,0.5464199533387188
17,0.8595495153587904,0.5406482334875322
18,0.8596574821339971,0.5450297602385569
19,0.8597603313298976,0.5407758654385161
20,0.8576537454768689,0.5502163526433465
21,0.8581117445352997,0.5551033599995008
22,0.8583879355232981,0.5545707073113733
23,0.85839927548803,0.5496629161408861
24,0.8698528232398913,0.5672397345652254
25,0.8725635756332459,0.5503232701136855
26,0.8725898919050394,0.5490093205494985
27,0.8742039024497694,0.5453754611471482
28,0.872582966247901,0.5402830282219505
29,0.8750943867090683,0.5420725486638764
30,0.8792634450824416,0.5442632501486915
31,0.8801254310864219,0.5396685041308051
32,0.8834866708080422,0.5466991637890043
33,0.8841428809090246,0.5500954322636762
34,0.8842879953112139,0.5495304563169887
35,0.8843095114176991,0.5476460590930433
36,0.8844024213642658,0.5392918893930828
37,0.8833376982658264,0.5469804642920908
38,0.8840123033029356,0.5403081969779692
39,0.884322418113746,0.5497932847497724
